# These data are from NREL modeled from REV. Link to data here https://www.nrel.gov/gis/wind-supply-curves.html,,,,,,,,
Grid,latitude,longitude,area_sq_km,capacity_mw,generation_mwh,capacity_factor,wind_speed_120meters,distance_to_transmission_km
45354,34.64899826,-88.50099945,52.0344,156.1032,449906.7055,0.329008073,6.395562649,75.07347662
38650,35.66500092,-114.1679993,129.5352,388.6056,1002113.274,0.29437685,6.086458206,63.8127522
38455,37.03099823,-95.51000214,121.7592,365.2776,1480089.672,0.462552339,7.969725132,104.5843846
30799,39.30400085,-100.598999,131.4144,394.2432,1610039.179,0.466195554,8.216720581,105.4721086
5840,46.93799973,-102.8180008,108.6696,326.0088,1360109.67,0.476256043,8.182526588,92.48561247
43249,35.32799911,-88.29399872,35.6724,107.0172,311830.5702,0.332629681,6.425813198,69.45160401
43852,35.1629982,-88.84799957,37.584,112.752,330529.6788,0.334643275,6.444661617,76.3801192
51252,32.19400024,-84.89600372,91.1736,273.5208,676625.7104,0.282393068,5.835118294,51.0277621
29321,38.97499847,-80.32800293,123.8976,371.6928,1002327.372,0.307837367,6.236714363,41.80652345
19932,41.40200043,-77.48500061,120.4632,361.3896,1189778.919,0.375825733,7.062837124,51.98156177
9403,44.2859993,-117.4329987,131.8032,395.4096,1015838.527,0.293273866,6.160264969,63.61696111
49319,32.37900162,-111.7770004,72.6408,217.9224,423391.415,0.221786991,5.14256525,48.11067677
32238,38.09000015,-80.39700317,129.7296,389.1888,1271908.324,0.373070896,7.464336872,55.81262168
28248,40.13399887,-93.18800354,92.5344,277.6032,1063351.725,0.437268674,7.546988487,98.57078618
52044,31.92000008,-105.6320038,132.4512,397.3536,1205186.486,0.346236616,7.076360703,68.96653923
45960,34.27000046,-85.89600372,119.2968,357.8904,836625.7901,0.266856074,5.798332691,48.24707639
32660,37.86700058,-111.8099976,36.612,109.836,301546.0978,0.313404262,6.739230156,67.99651486
36153,37.60699844,-101.4509964,129.9888,389.9664,1546614.648,0.45274204,7.98920536,102.3258493
13146,41.99599838,-123.2030029,23.3118,69.9354,131602.396,0.214814022,5.271157265,46.61205381
53406,31.45299911,-88.19000244,38.394,115.182,302851.3362,0.300151676,6.035980701,54.27703085
38088,37.06000137,-100.3089981,123.12,369.36,1381127.371,0.426854402,7.648477554,96.09547418
10774,43.85900116,-74.38300323,76.3992,229.1976,887706.3116,0.442135245,7.883192062,71.07450874
51764,31.43199921,-111.3180008,90.2664,270.7992,657733.3566,0.277267128,6.271446705,54.0277175
44548,33.41199875,-116.3799973,91.4328,274.2984,794986.831,0.330851078,6.7592659,31.91487684
6999,46.35400009,-85.71299744,21.384,64.152,250348.1552,0.445481926,7.624326706,92.08923954
29573,39.68399811,-91.06600189,113.4,340.2,1244306.507,0.417531222,7.358612061,80.46185287
17757,42.0909996,-113.7929993,111.0024,333.0072,985043.9547,0.337674201,7.062083721,73.30002845
40908,35.2519989,-112.0240021,127.5912,382.7736,935677.1224,0.279048651,6.34466362,60.57841049
13343,44.49900055,-92.05799866,84.4992,253.4976,842932.3593,0.379590005,6.869396687,72.63454335
41643,36.0340004,-98.08300018,122.9904,368.9712,1507663.321,0.466452897,7.975758076,105.6961437
12380,44.61600113,-104.2570038,95.7744,287.3232,1068960.345,0.424704432,7.992425442,86.06588065
35056,35.7840004,-120.1340027,131.22,393.66,676076.3032,0.196051568,4.892179012,18.91894819
12493,44.49100113,-85.72399902,95.1264,285.3792,1077630.856,0.431065828,7.564670086,89.13892664
44104,35.26300049,-95.65599823,93.7656,281.2968,1079778.147,0.438193202,7.62752533,105.7195257
280,48.43899918,-119.2200012,112.9464,338.8392,784568.3648,0.264321834,5.894351006,51.25095239
27551,40.34700012,-97.79000092,109.512,328.536,1391238.126,0.48340863,8.249513626,109.8083366
33954,38.26699829,-102.0650024,131.9976,395.9928,1555944.721,0.448541641,8.119058609,91.26198046
3647,46.87400055,-114.4720001,60.0372,180.1116,404084.2218,0.256109744,5.779212475,49.47567601
35873,37.81499863,-95.36499786,124.5456,373.6368,1561409.687,0.477049142,8.164330482,108.3257475
5684,45.1590004,-71.16899872,61.4952,184.4856,760220.0952,0.470405906,8.289426804,45.42006619
48418,33.77600098,-94.48600006,122.0832,366.2496,1146975.703,0.357497454,6.677324772,79.46876815
38333,36.02700043,-112.2050018,64.9944,194.9832,540316.4219,0.316334724,6.850243568,68.72360166
7760,46.29499817,-101.788002,98.7552,296.2656,1182765.202,0.455735862,7.951238632,88.44955236
44964,34.87200165,-100.9720001,131.22,393.66,1416343.895,0.410717607,7.59877491,92.32375889
34053,38.18099976,-88.2440033,119.2968,357.8904,1238697.639,0.395103753,7.104941368,81.75689061
33638,38.20199966,-104.9970016,113.2704,339.8112,657323.198,0.220819369,5.503692627,41.83526872
31359,37.99200058,-113.9580002,129.9888,389.9664,1146051.229,0.335484713,6.914158821,72.89554206
47589,34.07600021,-97.10600281,104.4576,313.3728,1156297.861,0.421215475,7.380625725,101.7053238
6363,46.84600067,-99.7559967,46.4616,139.3848,519051.4552,0.42509979,7.44771719,87.98248072
52691,31.69000053,-104.7080002,132.192,396.576,1579523.652,0.454669267,8.635403633,98.80818079
20133,42.46900177,-99.19300079,62.2728,186.8184,803025.3235,0.490688056,8.486754417,118.5007495
3790,47.85300064,-90.02700043,50.22,150.66,504449.2831,0.382221788,7.134594917,73.27135785
36563,37.45899963,-89.43399811,80.4168,241.2504,755154.6445,0.357325286,6.697185993,68.12703844
11502,44.88100052,-104.7610016,104.1336,312.4008,1133172.244,0.414075643,7.656406403,83.87933828
31762,38.95700073,-101.9869995,129.6648,388.9944,1526681.83,0.448023796,8.142085075,101.4054944
34579,38.19800186,-97.59300232,111.9096,335.7288,1463200.343,0.497520626,8.444330215,113.373277
15908,43.77000046,-96.52100372,111.1968,333.5904,1377852.686,0.471503735,8.026062012,91.7911361
45614,34.73600006,-93.0059967,128.1096,384.3288,1151816.397,0.342118233,6.670976639,53.13710281
12314,43.54399872,-115.6149979,106.7904,320.3712,636089.556,0.226652592,5.347865582,43.14297871
38479,36.97800064,-92.22299957,124.9992,374.9976,1151627.001,0.350573629,6.627573013,77.87890493
23814,41.38299942,-99.72399902,108.6048,325.8144,1409697.941,0.493914396,8.58935833,112.5134304
29230,39.84199905,-93.19999695,81.2592,243.7776,924788.4109,0.433056414,7.49161768,97.81922038
24821,40.96300125,-103.0510025,130.3128,390.9384,1503328.981,0.438976824,8.216930389,89.32754648
24844,41.09000015,-99.70700073,118.0656,354.1968,1506360.029,0.485489726,8.449306488,110.501996
42178,35.19400024,-109.0400009,131.0904,393.2712,981961.0929,0.285034895,6.408729553,55.85586741
47105,34.0019989,-87.64800262,105.3648,316.0944,879693.9447,0.31769523,6.300185204,57.5933778
5489,45.11299896,-121.1080017,126.36,379.08,871257.7834,0.2623685,5.459797859,57.07810497
13218,43.64300156,-112.3990021,132.516,397.548,1103624.077,0.31690383,6.466515064,62.81573084
51780,31.67099953,-109.310997,85.536,256.608,716402.8695,0.318700701,6.663643837,69.35156217
278,48.39099884,-119.5400009,111.8448,335.5344,636812.5868,0.21665588,5.019143105,47.15369655
9911,43.89099884,-72.64600372,92.8584,278.5752,741255.714,0.303753644,6.091857433,26.65549563
12954,44.27799988,-106.5240021,131.9328,395.7984,973894.9098,0.280888498,6.260205746,55.00411483
44135,35.18500137,-91.51899719,35.0244,105.0732,333027.4744,0.36181286,6.718659401,56.27169597
9402,44.26399994,-117.5820007,131.2848,393.8544,863796.8095,0.250363946,5.476994514,48.37204075
20753,42.0909996,-103.9219971,131.2848,393.8544,1319031.389,0.382309705,7.374005795,85.67164242
29416,38.5870018,-113.9789963,132.4512,397.3536,1320576.788,0.379386961,7.601565361,76.47520721
14852,43.72800064,-105.9700012,120.1392,360.4176,1265541.769,0.400835693,7.768440723,81.15669053
12468,44.7480011,-90.64800262,106.4664,319.3992,1165748.182,0.416645616,7.287960052,80.5730384
3966,47.83300018,-99.33200073,55.0152,165.0456,649193.1278,0.449020177,7.739533424,87.28874299
5128,47.23699951,-102.6920013,119.6856,359.0568,1391182.499,0.442299902,7.755555153,85.89631952
35895,37.76499939,-92.31700134,125.064,375.192,1353733.002,0.411884397,7.336651325,79.59059806
54181,30.92900085,-86.47599792,60.9444,182.8332,501453.3167,0.313091546,6.25831604,51.71636642
11503,44.88999939,-104.6060028,112.0392,336.1176,1303634.562,0.442751974,8.037485123,90.31495826
20117,42.39699936,-101.572998,60.8148,182.4444,779701.5855,0.487858385,8.556635857,118.1083976
15532,43.65399933,-103.973999,123.5088,370.5264,1118976.56,0.344744802,6.975667,68.97532746
9455,45.30899811,-108.439003,129.8592,389.5776,1272221.397,0.372790307,7.653810501,75.0926592
35195,37.95800018,-99.81099701,113.076,339.228,1466910.63,0.493637174,8.500818253,112.697741
27211,40.42200089,-99.09100342,117.3528,352.0584,1501981.25,0.487018764,8.378052711,111.0993033
25724,38.6590004,-120.4810028,125.3232,375.9696,635948.3268,0.193092316,5.202098846,18.70224501
41926,35.83200073,-101.5810013,130.3128,390.9384,1612136.079,0.470748842,8.314827919,107.1691696
18557,42.9090004,-91.10800171,92.2752,276.8256,949370.7276,0.391494334,7.038417816,75.40959454
29866,39.67399979,-95.77500153,121.5648,364.6944,1488084.102,0.465794414,7.940027714,112.7976964
54635,30.88400078,-101.461998,131.2848,393.8544,1596839.989,0.462830096,8.063234329,94.7327448
49014,33.14699936,-85.53199768,106.7256,320.1768,819879.2648,0.292318255,6.02077961,53.09469759
31115,39.16400146,-101.7229996,122.472,367.416,1464956.841,0.455158502,8.17642498,103.4104469
5017,45.30099869,-121.1900024,131.22,393.66,574336.7935,0.166548699,4.360725403,36.30487294
13005,44.62400055,-98.69000244,84.1752,252.5256,977242.9845,0.441766769,7.646594048,85.86426127
47756,33.0929985,-110.8840027,119.3616,358.0848,754048.9337,0.240386203,5.588636398,52.40576867
34691,37.48300171,-82.07499695,131.1552,393.4656,880849.2619,0.255558729,5.621544838,34.18577761
6488,44.36700058,-123.0240021,113.7888,341.3664,749579.9694,0.250664651,5.537540913,54.651442
46787,34.28499985,-91.18000031,27.6534,82.9602,272666.3786,0.375195563,6.891684055,54.05268243
47775,33.375,-108.314003,13.7538,41.2614,101312.7456,0.280295432,6.422330379,54.99199341
35592,37.75899887,-89.54299927,100.3104,300.9312,943266.7565,0.357818842,6.694447994,74.33991999
35324,37.27500153,-81.97899628,130.248,390.744,1016012.949,0.296826601,6.166089058,44.65807642
3046,48.02700043,-104.5920029,110.3544,331.0632,1251158.808,0.431417167,7.633224964,83.78935746
22710,40.75699997,-112.5319977,47.4012,142.2036,243042.1176,0.195104301,4.730470657,42.56788799
39596,34.77799988,-117.8700027,131.8032,395.4096,1094971.759,0.31611973,6.056820393,30.65393296
31826,39.05400085,-92.9509964,81.2592,243.7776,894369.1505,0.418811798,7.345856667,101.5307509
38811,36.88000107,-92.22799683,125.064,375.192,1184969.044,0.360536575,6.741847515,80.57665584
6076,46.76200104,-104.4039993,107.3088,321.9264,1217175.089,0.431610852,7.792116165,83.83682697
551,48.41600037,-116.5009995,55.3068,165.9204,372158.9818,0.256049901,5.574770451,55.86938501
36048,36.13700104,-116.3659973,7.43985,22.31955,63073.31949,0.322593898,6.527251244,31.2841074
13864,43.95399857,-106.9290009,124.8048,374.4144,1373120.866,0.418650985,8.409254074,85.20486627
56965,29.27300072,-99.00700378,126.1008,378.3024,1172477.961,0.353802979,6.769841194,77.202846
12441,44.8390007,-94.8259964,98.6904,296.0712,1158297.088,0.446601003,7.635534286,86.96174168
57781,26.94799995,-81.29299927,14.9283,44.7849,100875.6148,0.257128656,5.656068325,53.43712804
27917,40.23199844,-93.18299866,98.9496,296.8488,1161012.426,0.446475327,7.678088665,101.4295366
50627,32.68000031,-103.2750015,126.5544,379.6632,1399072.189,0.420666099,7.837188721,95.18051444
11965,42.20100021,-124.2249985,126.8784,380.6352,1205270.642,0.361469388,6.997300625,78.89626382
7620,43.77000046,-124.0220032,70.0488,210.1464,575513.4895,0.312629133,6.299572468,68.23792333
48534,32.3730011,-113.9919968,100.116,300.348,614359.5923,0.233503714,5.501918793,44.82415548
38454,37.03099823,-95.64700317,100.6344,301.9032,1200353.055,0.453875959,7.807540894,103.2567516
15160,43.28499985,-110.1600037,8.7399,26.2197,60305.07995,0.262556076,6.114721298,51.17628632
4676,47.52899933,-99.8010025,53.7192,161.1576,660576.9036,0.467916638,7.997437954,97.29190486
52532,32.07099915,-98.73699951,111.456,334.368,1281334.77,0.437455416,7.610892296,95.50696577
41015,36.23600006,-97.68299866,130.896,392.688,1682704.104,0.489165723,8.26322937,111.8404741
50660,32.85800171,-99.02500153,113.1408,339.4224,1388706.929,0.467052817,7.995932579,101.9746146
11210,44.96900177,-104.9300003,125.9712,377.9136,1446832.811,0.437040538,7.958263874,89.29477685
27357,39.31200027,-78.23000336,124.9344,374.8032,972303.9342,0.296138346,6.093191624,40.3621963
6332,46.64699936,-104.7080002,116.4456,349.3368,1371550.654,0.448191285,7.989993095,87.37316263
17052,41.1629982,-121.1669998,115.9272,347.7816,514135.0345,0.168758824,4.552139282,30.71314842
25870,40.80199814,-99.54499817,106.596,319.788,1327911.515,0.474026769,8.214465141,108.2052062
30401,38.45899963,-112.663002,129.8592,389.5776,1113514.389,0.326285481,6.879863262,71.26831969
12712,44.72700119,-98.38500214,104.7168,314.1504,1231213.167,0.447395414,7.730668068,87.22829702
47588,34.07500076,-97.23699951,126.4248,379.2744,1438751.214,0.433040053,7.549330235,105.111429
1973,47.60100174,-115.0419998,57.1536,171.4608,466802.0826,0.310787708,6.554443836,67.9037225
25575,40.91500092,-93.15299988,89.8776,269.6328,1106356.725,0.468401581,7.983521461,97.46908346
11496,44.82400131,-105.685997,120.6576,361.9728,1202217.799,0.379143059,7.362523556,76.70242969
28108,39.04499817,-113.5309982,16.2486,48.7458,128892.6732,0.301847041,6.591509819,65.96444754
16266,43.60499954,-91.50800323,128.628,385.884,1477327.745,0.437034756,7.568936825,85.11127474
49147,33.37200165,-101.3899994,130.7016,392.1048,1239101.719,0.360745311,7.069731712,80.7745128
37185,37.36999893,-92.2009964,128.1096,384.3288,1506823.722,0.447564274,7.834061146,69.87223925
24142,41.21099854,-101.9079971,113.5944,340.7832,1348886.628,0.451848835,8.193206787,102.9080799
48486,33.35400009,-85.63300323,108.864,326.592,843920.007,0.294979364,6.076443195,53.7324005
14815,43.22800064,-111.6740036,120.7872,362.3616,1105837.506,0.348373443,7.133316517,70.00620971
56398,29.79999924,-101.1360016,92.5344,277.6032,1182533.302,0.486278206,8.176689148,106.2998959
5821,46.77500153,-105.8539963,90.3312,270.9936,1100020.547,0.463380396,8.411917686,90.61987732
19511,42.68700027,-94.1190033,118.3896,355.1688,1461688.078,0.469803005,7.924102783,91.97204352
42866,35.625,-98.87599945,130.7016,392.1048,1764626.812,0.513743818,8.738864899,124.8062036
12258,42.19300079,-123.7559967,24.3324,72.9972,158481.2258,0.247837782,5.722176552,54.18898298
16328,42.52999878,-77.7519989,105.8832,317.6496,1069494.856,0.384349465,7.126804829,62.25174472
10565,44.0340004,-116.4020004,121.6296,364.8888,695546.3787,0.217601284,5.183860302,41.43606731
54468,31.08099937,-98.57499695,129.6,388.8,1524897.341,0.447723866,7.778217316,97.90225809
3268,47.9469986,-104.2519989,87.0264,261.0792,1030594.078,0.45062083,7.928192616,87.99399765
38807,36.89500046,-92.77500153,119.88,359.64,1132755.958,0.359554112,6.746100903,80.53601505
46881,32.5320015,-116.7890015,8.3997,25.1991,22828.04332,0.103414051,3.414060116,10.05118647
31089,38.9620018,-105.3840027,71.604,214.812,511589.5049,0.271868557,6.290943146,53.31014455
23098,41.2840004,-105.8769989,117.288,351.864,1171857.252,0.380185694,7.703137875,77.00447611
52189,31.97599983,-87.11000061,51.0948,153.2844,403649.141,0.300608993,6.049947739,49.67309007
46980,34.02000046,-104.0699997,131.544,394.632,1187906.713,0.343625933,6.904752731,76.68597116
51218,32.51100159,-89.23699951,61.2684,183.8052,525335.3215,0.326268166,6.415538311,50.97694447
50873,32.60400009,-102.8799973,131.868,395.604,1445164.797,0.41701588,7.719174385,94.53684303
28566,40.06000137,-94.76899719,93.3768,280.1304,1132468.75,0.461489558,7.874604702,112.1768059
12860,42.33300018,-121.961998,79.704,239.112,499636.1767,0.23853296,5.550180912,52.18848526
47316,34.17599869,-96.97599792,129.4704,388.4112,1480197.961,0.435034752,7.606949806,105.7572636
41130,35.49700165,-82.06900024,124.2216,372.6648,559018.0769,0.171239272,4.477170944,41.63132148
15492,43.1590004,-110.435997,6.96195,20.88585,36021.69146,0.196882829,4.793786049,43.08298455
50717,32.80500031,-91.27799988,51.1596,153.4788,492409.6322,0.366246969,6.825079441,52.86659996
31854,38.9090004,-89.0059967,129.0168,387.0504,1396103.676,0.411761791,7.303164959,79.97791227
39472,36.64300156,-91.01399994,124.2216,372.6648,1228364.322,0.376274437,6.939661026,54.44037234
56410,29.85499954,-99.65000153,127.7208,383.1624,1540245.753,0.45888412,8.037970543,100.4428864
20570,41.50999832,-79.98999786,108.3456,325.0368,1109277.276,0.389586121,7.108760834,58.81247845
10258,43.77600098,-118.814003,131.1552,393.4656,1141700.325,0.331238836,6.893845081,66.3626389
40658,36.18700027,-102.4240036,131.7384,395.2152,1671903.733,0.482918143,8.52427578,110.6341803
31440,39.06100082,-101.8550034,124.0272,372.0816,1446324.348,0.443734705,8.04472065,101.1087431
4895,47.33399963,-102.7040024,109.3176,327.9528,1326782.855,0.461832404,8.025418282,90.43827189
38782,36.93399811,-96.19499969,124.8696,374.6088,1438958.412,0.43849653,7.630393982,99.8518902
43803,35.36100006,-95.38800049,99.792,299.376,1113425.305,0.424560905,7.448605061,96.4703829
15361,42.45500183,-75.03399658,75.2976,225.8928,735771.926,0.3718234,7.013717651,60.31087025
13644,44.39300156,-91.75700378,112.752,338.256,1195801.398,0.403561234,7.154205322,78.31442798
4636,47.24000168,-106.2590027,127.7208,383.1624,1448792.987,0.431637675,7.757865906,88.38392744
30676,37.43000031,-118.8860016,0.4374,1.3122,1850.674717,0.161000028,4.610000134,15.67169803
13383,44.14599991,-85.01200104,32.9508,98.8524,358935.4527,0.414500475,7.2798419,86.46175594
25726,38.70899963,-120.2089996,104.9112,314.7336,672102.9701,0.243774682,5.908613205,23.73132358
33044,38.56000137,-102.0920029,128.0448,384.1344,1503826.786,0.446900159,8.118685722,91.76511487
44115,35.25099945,-94.18699646,113.4648,340.3944,916784.4442,0.307454407,6.146697044,68.02201127
17971,42.0320015,-77.7480011,114.4368,343.3104,1384507.106,0.460366935,8.051941872,74.71730431
4374,47.04999924,-109.9560013,109.9656,329.8968,1137657.573,0.39366731,7.492685795,80.11903131
38813,36.87200165,-91.95500183,125.1936,375.5808,1332851.203,0.405111134,7.295860291,59.02151383
8587,45.54700089,-109.1230011,116.1864,348.5592,1007031.589,0.32980895,6.887880802,66.12949395
3309,48.15399933,-97.54599762,109.4472,328.3416,1292684.623,0.449430525,7.611362457,87.94824015
48038,33.1570015,-109.4550018,32.0112,96.0336,174624.9803,0.207576916,5.398899078,45.49082307
