Plant Code,Plant Name,Prime Mover,Energy Source 1,Operating Year,Nameplate Capacity (MW)
2313.0,West Point Municipal,IC,NG,1947,7
2312.0,Wayne IC,IC,DFO,1947,19
2311.0,Wakefield,IC,NG,1915,2
2310.0,Wahoo,IC,NG,1936,12
2308.0,Tecumseh,IC,DFO,1948,5
2305.0,Stuart (NE),IC,DFO,1952,0
2303.0,Spalding,IC,DFO,1919,1
2302.0,Sidney (NE),IC,NG,1931,7
2300.0,Sargent,IC,DFO,1954,1
2299.0,Red Cloud,IC,DFO,1950,4
2297.0,Plainview Muncipal Power,IC,DFO,1949,3
2296.0,Pender,IC,NG,1939,3
2295.0,Oxford (NE),IC,NG,1953,1
2294.0,Ord,IC,DFO,1963,10
2292.0,Sarpy County,GT,NG,1972,334
2291.0,North Omaha,ST,SUB,1954,642
2290.0,Jones Street,GT,DFO,1973,130
2289.0,Fort Calhoun,ST,NUC,1973,502
2278.0,Spencer Hydro,HY,WAT,1927,1
2277.0,Sheldon,ST,SUB,1961,227
2274.0,North Platte,HY,WAT,1935,26
2273.0,Monroe (NE),HY,WAT,1936,6
2271.0,McCook,GT,DFO,1973,56
2268.0,Kearney,HY,WAT,1921,1
2266.0,Hebron,GT,DFO,1973,56
2265.0,Hallam,GT,NG,1973,56
2260.0,Columbus,HY,WAT,1936,45
2256.0,Syracuse # 2,IC,NG,1969,4
2255.0,Nebraska City # 1,IC,NG,1953,24
2253.0,Lyons,IC,DFO,1930,1
2250.0,J Street,GT,NG,1972,27
2249.0,Laurel,IC,NG,1956,2
2248.0,Kimball,IC,DFO,1944,8
2244.0,North Denver,ST,NG,1957,39
2243.0,Don Henry,GT,NG,1972,22
2241.0,C W Burdick,GT,NG,1957,238
2240.0,Lon Wright,ST,SUB,1957,169
2238.0,Franklin (NE),IC,NG,1955,2
2237.0,Falls City,IC,NG,1930,19
2236.0,Fairbury,ST,NG,1938,18
2235.0,Emerson,IC,NG,1947,1
2234.0,Deshler,IC,DFO,1950,1
2233.0,David City,IC,DFO,1949,8
2232.0,Curtis,IC,NG,1955,2
2231.0,Crete,IC,NG,1939,13
2230.0,Chappell,IC,DFO,1940,1
2229.0,Johnson 2,HY,WAT,1941,22
2228.0,Johnson 1,HY,WAT,1941,20
2227.0,Jeffrey,HY,WAT,1941,20
2226.0,Canaday,ST,NG,1958,108
2225.0,Campbell Village,IC,DFO,1927,1
2223.0,Cambridge,IC,DFO,1957,5
2222.0,Burwell,IC,DFO,1955,2
2221.0,Broken Bow,IC,NG,1936,6
2217.0,Beaver City,IC,DFO,1947,0
2216.0,Arnold,IC,DFO,1937,0
2215.0,Auburn,IC,NG,1949,16
2214.0,Ansley,IC,DFO,1969,0
2204.0,Yellowtail,HY,WAT,1966,257
2203.0,Hungry Horse,HY,WAT,1952,428
2199.0,Noxon Rapids,HY,WAT,1959,566
2196.0,Old Faithful,IC,DFO,1979,2
2195.0,Thompson Falls,HY,WAT,1915,87
2194.0,Ryan,HY,WAT,1915,50
2193.0,Rainbow (MT),HY,WAT,1910,93
2192.0,Mystic,HY,WAT,1925,12
2191.0,Morony,HY,WAT,1930,53
2190.0,Milltown,HY,WAT,1908,0
2188.0,Selis Ksanka Qlispe,HY,WAT,1938,206
2187.0,J E Corette Plant,ST,SUB,1968,172
2186.0,Holter,HY,WAT,1918,36
2185.0,Hauser,HY,WAT,1911,13
2182.0,Cochrane,HY,WAT,1958,60
2181.0,Black Eagle,HY,WAT,1927,22
2177.0,Miles City GT,GT,NG,1972,23
2176.0,Glendive GT,GT,NG,1979,83
2171.0,Missouri City,ST,BIT,1954,46
2168.0,Thomas Hill,ST,RC,1966,1181
2167.0,New Madrid,ST,RC,1972,1300
2166.0,Table Rock,HY,WAT,1959,200
2165.0,Vandalia,IC,DFO,1957,8
2164.0,Unionville City of,IC,DFO,1935,6
2163.0,Trenton Diesel,IC,DFO,1937,4
2162.0,Main Street (MO),GT,DFO,1968,15
2161.0,James River Power Station,GT,NG,1957,450
2158.0,Coleman,IC,DFO,1965,4
2146.0,Monroe (MO),IC,DFO,1940,14
2145.0,Memphis,IC,DFO,1945,6
2144.0,Marshall (MO),ST,BIT,1948,56
2142.0,Malden,IC,DFO,1951,13
2141.0,Macon,IC,DFO,1968,11
2140.0,La Plata,IC,DFO,1960,6
2139.0,Kennett,IC,NG,1942,40
2138.0,Kahoka,IC,DFO,1941,4
2137.0,Jackson (MO),IC,DFO,1936,26
2136.0,Station I,GT,DFO,1972,38
2135.0,Station H,GT,NG,1972,43
2134.0,Jackson Square,GT,DFO,1969,36
2132.0,Blue Valley,ST,NG,1958,176
2131.0,Higginsville,GT,NG,1945,49
2127.0,Gallatin (MO),IC,DFO,1977,6
2126.0,Fulton (MO),GT,NG,1966,38
2125.0,Fayette,IC,DFO,1969,9
2124.0,Stockton Hydro,HY,WAT,1973,52
2123.0,Columbia (MO),ST,BIT,1957,100
2122.0,Chillicothe,GT,NG,1938,103
2121.0,Carthage,IC,NG,1946,40
2120.0,Carrollton,IC,NG,1941,20
2115.0,Butler Municipal Power Plant,IC,DFO,1946,11
2113.0,Albany,IC,DFO,1954,5
2108.0,Taum Sauk,PS,WAT,1963,408
2107.0,Sioux,ST,RC,1967,1098
2106.0,Osage Dam,HY,WAT,1931,204
2104.0,Meramec,ST,SUB,1953,1040
2103.0,Labadie,ST,SUB,1970,2388
2102.0,Howard Bend,GT,DFO,1973,47
2099.0,Niangua,HY,WAT,1930,2
2098.0,Lake Road (MO),ST,NG,1950,271
2096.0,Viaduct,GT,NG,1967,30
2094.0,Sibley,ST,SUB,1960,524
2092.0,Ralph Green,GT,NG,1981,74
2090.0,Nevada,GT,DFO,1974,22
2083.0,Kirksville,GT,NG,1967,15
2082.0,Fairgrounds,GT,DFO,1974,68
2081.0,Northeast (MO),GT,DFO,1972,486
2080.0,Montrose,ST,SUB,1958,564
2079.0,Hawthorn,ST,SUB,1969,1070
2078.0,Grand Avenue,ST,NG,1929,83
2076.0,Asbury,ST,SUB,1970,230
2071.0,Paulding,GT,DFO,1972,20
2070.0,Moselle,CT,NG,1970,509
2068.0,Benndale,GT,NG,1969,16
2067.0,Yazoo,CA,NG,1945,33
2063.0,Wright,ST,NG,1948,17
2062.0,Henderson,ST,NG,1960,53
2060.0,Third Street,ST,NG,1946,13
2059.0,L L Wilkins,CS,NG,1961,54
2053.0,Rex Brown,ST,NG,1948,348
2052.0,Natchez,ST,NG,1951,66
2051.0,Delta (MS),ST,NG,1953,224
2050.0,Baxter Wilson,ST,NG,1967,1327
2049.0,Jack Watson,ST,NG,1957,1212
2048.0,Sweatt,ST,NG,1951,136
2047.0,Chevron Oil,GT,NG,1967,169
2046.0,Eaton,ST,NG,1945,75
2042.0,Maple Lake,GT,DFO,1978,25
2039.0,Elk River,GT,NG,1951,238
2038.0,Cambridge CT,GT,NG,1978,194
2024.0,Worthington,IC,DFO,2002,16
2023.0,Windom,GT,DFO,1980,6
2022.0,Willmar,ST,SUB,1949,34
2021.0,Westbrook,IC,DFO,1940,2
2020.0,Wells IC,IC,DFO,1950,7
2018.0,Virginia,ST,WDS,1954,29
2015.0,Truman,IC,DFO,1938,5
2014.0,Thief River Falls,IC,DFO,1927,5
2013.0,Spring Valley,IC,DFO,1949,7
2012.0,Springfield (MN),IC,DFO,1961,9
2011.0,Sleepy Eye,IC,DFO,1961,10
2009.0,Redwood Falls,IC,NG,1930,7
2008.0,Silver Lake,ST,BIT,1948,99
2007.0,Rochester Hydro,HY,WAT,1984,2
2005.0,Princeton (MN),IC,DFO,1938,11
2004.0,Preston (MN),IC,NG,1935,3
2003.0,Owatonna,ST,NG,1957,45
2002.0,North Branch (MN),IC,DFO,1960,11
2001.0,New Ulm,GT,DFO,1957,78
1999.0,New Prague,IC,NG,1944,16
1998.0,Mountain Lake,IC,DFO,1954,7
1997.0,Mora,IC,DFO,1957,13
1996.0,Moose Lake,IC,DFO,1952,9
1995.0,Moorhead,GT,DFO,1961,10
1994.0,Melrose,IC,DFO,1945,8
1993.0,Marshall (MN),GT,DFO,1969,18
1990.0,Luverne,IC,DFO,1936,6
1989.0,Litchfield,IC,DFO,1963,14
1987.0,Lanesboro,IC,DFO,1923,3
1985.0,Lake Crystal,IC,DFO,1952,5
1983.0,Kenyon Municipal,IC,DFO,1997,3
1982.0,Janesville,IC,DFO,1955,3
1980.0,Hutchinson Plant #1,IC,NG,1941,43
1979.0,Hibbing,ST,SUB,1965,35
1977.0,Granite Falls,HY,WAT,1932,0
1976.0,Grand Marais,IC,DFO,1940,8
1975.0,Glencoe,IC,DFO,1957,37
1973.0,Fairmont (MN),IC,NG,1945,58
1972.0,Fairfax,IC,DFO,1940,2
1971.0,Elk River City of,IC,DFO,1948,8
1970.0,Detroit Lakes,GT,DFO,1968,12
1969.0,Delano,GT,DFO,1946,22
1967.0,Blue Earth,IC,DFO,1960,7
1966.0,Blooming Prairie,IC,DFO,1937,7
1964.0,Benson City of,IC,DFO,1948,6
1958.0,Alexandria,IC,DFO,1948,9
1956.0,Adrian,IC,DFO,1948,2
1943.0,Hoot Lake,ST,SUB,1914,137
1934.0,Wilmarth,ST,MSW,1948,24
1932.0,West Fairbault,GT,NG,1965,48
1929.0,St James,IC,DFO,2002,12
1927.0,Riverside (MN),CT,NG,1964,822
1926.0,Red Wing,ST,MSW,1949,22
1925.0,Prairie Island,ST,NUC,1974,1186
1922.0,Monticello Nuclear Facility,ST,NUC,1971,685
1918.0,Minnesota Valley,ST,NG,1953,46
1915.0,Allen S King,ST,SUB,1958,598
1914.0,Key City,GT,NG,1970,72
1913.0,Inver Hills,GT,NG,1972,278
1912.0,High Bridge,CT,NG,1956,920
1911.0,Hennepin Island,HY,WAT,1954,10
1910.0,Granite City,GT,NG,1969,72
1904.0,Black Dog,CT,NG,1952,1440
1902.0,Winton,HY,WAT,1923,4
1901.0,Thomson,HY,WAT,1907,71
1900.0,Sylvan,HY,WAT,1913,0
1899.0,Scanlon,HY,WAT,1923,0
1898.0,Pillager,HY,WAT,1917,0
1897.0,M L Hibbard,ST,WDS,1931,122
1896.0,Little Falls (MN),HY,WAT,1906,2
1895.0,Knife Falls,HY,WAT,1922,0
1894.0,Fond Du Lac,HY,WAT,1924,12
1893.0,Clay Boswell,ST,SUB,1958,1072
1892.0,Blanchard,HY,WAT,1925,18
1891.0,Syl Laskin,ST,NG,1953,116
1889.0,Hills,IC,DFO,1960,4
1888.0,Fox Lake,ST,NG,1950,131
1881.0,Vestaburg,GT,NG,1939,29
1880.0,Claude Vandyke,GT,NG,1959,50
1879.0,Scottville,IC,DFO,1947,3
1877.0,George Johnson,GT,NG,1947,80
1875.0,Ubly,IC,DFO,1938,7
1874.0,Caro,IC,DFO,1949,8
1873.0,Tower,GT,DFO,1948,24
1871.0,Kleber,HY,WAT,1925,0
1868.0,Dafter,IC,DFO,1955,9
1867.0,Zeeland,IC,NG,1957,20
1866.0,Wyandotte,ST,NG,1948,75
1865.0,Saint Marys Falls,HY,WAT,1932,22
1856.0,Hydro Plant,HY,WAT,1911,0
1855.0,Sturgis City Diesel Plant,IC,NG,1947,10
1853.0,Main Street (MI),IC,NG,1947,4
1852.0,St Louis,IC,DFO,1919,4
1851.0,Frank Jenkins,IC,DFO,1935,3
1848.0,Norway (MI),HY,WAT,1905,5
1846.0,Newberry,IC,DFO,1948,4
1844.0,Marshall (MI),IC,NG,1928,10
1843.0,Shiras,ST,SUB,1967,77
1842.0,James R Smith,HY,WAT,1919,2
1840.0,Plant Four,GT,DFO,1979,24
1837.0,Lowell,IC,NG,1956,3
1832.0,Erickson Station,ST,SUB,1973,154
1831.0,Eckert Station,ST,SUB,1954,375
1830.0,James De Young,ST,BIT,1951,62
1829.0,Hillsdale,IC,NG,1947,24
1827.0,Hart,IC,DFO,1938,4
1826.0,Grand Haven Diesel Plant,IC,NG,1942,19
1825.0,J B Sims,ST,BIT,1983,80
1821.0,Crystal Falls,HY,WAT,1914,0
1818.0,Clinton,IC,NG,1939,2
1787.0,Grand Rapids,HY,WAT,1918,5
1786.0,White Rapids,HY,WAT,1927,9
1785.0,Way Dam,HY,WAT,1949,1
1784.0,Twin Falls (MI),HY,WAT,1912,5
1781.0,Peavy Falls,HY,WAT,1943,12
1780.0,Michigamme Falls,HY,WAT,1953,8
1778.0,Kingsford,HY,WAT,1924,6
1777.0,Hemlock Falls,HY,WAT,1953,2
1776.0,Chalk Hill,HY,WAT,1927,6
1775.0,Brule,HY,WAT,1919,5
1774.0,Victoria Dam,HY,WAT,1931,12
1773.0,Prickett,HY,WAT,1931,2
1772.0,John H Warden,ST,WDS,1959,18
1769.0,Presque Isle,ST,SUB,1955,623
1761.0,Mottville,HY,WAT,1923,0
1760.0,Constantine,HY,WAT,1923,0
1757.0,Superior Falls,HY,WAT,1917,0
1756.0,Saxon Falls,HY,WAT,1913,0
1754.0,Buchanan (MI),HY,WAT,1919,0
1753.0,Berrien Springs,HY,WAT,1996,0
1751.0,Edison Sault,HY,WAT,1901,0
1750.0,Manistique,IC,DFO,1960,4
1746.0,Wilmot,IC,DFO,1968,10
1745.0,Trenton Channel,ST,SUB,1949,775
1744.0,Superior,GT,DFO,1966,64
1743.0,St Clair,ST,RC,1953,1923
1741.0,Slocum,IC,DFO,1968,10
1740.0,River Rouge,ST,SUB,1956,940
1739.0,Putnam (MI),IC,DFO,1971,10
1737.0,Placid 12,IC,DFO,1970,10
1735.0,Oliver,IC,DFO,1970,10
1734.0,Northeast (MI),GT,NG,1966,129
1733.0,Monroe (MI),ST,RC,1969,3288
1732.0,Marysville,ST,BIT,1930,200
1731.0,Harbor Beach,ST,BIT,1967,125
1730.0,Hancock,GT,NG,1966,158
1729.0,Fermi,ST,NUC,1966,1281
1728.0,Delray,GT,NG,2000,142
1727.0,Dayton (MI),IC,DFO,1966,10
1726.0,Conners Creek,ST,NG,1951,274
1725.0,Colfax,IC,DFO,1969,10
1723.0,J R Whiting,ST,SUB,1952,362
1722.0,Webber,HY,WAT,1907,4
1720.0,J C Weadock,ST,SUB,1955,330
1719.0,Thetford,GT,NG,1970,217
1718.0,Straits,GT,NG,1969,20
1716.0,Rogers,HY,WAT,1922,4
1715.0,Palisades,ST,NUC,1972,811
1714.0,Mio,HY,WAT,1916,4
1713.0,Ludington,PS,WAT,1973,1974
1712.0,Loud,HY,WAT,1913,4
1710.0,J H Campbell,ST,SUB,1962,1577
1708.0,Hodenpyl,HY,WAT,1925,16
1707.0,Hardy,HY,WAT,1931,31
1706.0,Gaylord - Consumers,GT,NG,1966,80
1705.0,Foote,HY,WAT,1918,9
1704.0,Five Channels,HY,WAT,1912,6
1702.0,Dan E Karn,ST,NG,1959,1945
1701.0,Croton,HY,WAT,1907,8
1700.0,Cooke,HY,WAT,1911,9
1698.0,C W Tippy,HY,WAT,1918,18
1696.0,B E Morrow,GT,NG,1968,36
1695.0,B C Cobb,ST,SUB,1948,519
1694.0,Allegan Dam,HY,WAT,1935,1
1693.0,Alcona,HY,WAT,1924,8
1682.0,Cleary Flood,CA,NG,1966,146
1678.0,Waters River,GT,NG,1971,64
1670.0,High Street Station,IC,NG,1937,9
1660.0,Potter Station 2,GT,NG,1963,221
1643.0,Woodland Road,GT,KER,1969,20
1642.0,Essential Power Massachusetts LLC,GT,NG,1949,352
1638.0,Redbridge,HY,WAT,1926,2
1637.0,Putts Bridge,HY,WAT,1918,2
1634.0,Gardners Falls,HY,WAT,1914,1
1631.0,Doreen,GT,KER,1969,21
1630.0,Cobble Mountain,HY,WAT,1930,33
1629.0,Cabot,HY,WAT,1915,60
1626.0,Salem Harbor,ST,RFO,1952,803
1620.0,Deerfield 5,HY,WAT,1974,17
1619.0,Brayton Point,ST,BIT,1963,1607
1615.0,Nantucket,IC,DFO,1987,16
1607.0,Riverside Holyoke,HY,WAT,1906,6
1606.0,Mount Tom,ST,BIT,1960,136
1605.0,Hadley Falls,HY,WAT,1952,35
1604.0,Chemical,HY,WAT,1935,0
1603.0,Boatlock,HY,WAT,1921,2
1599.0,Canal,ST,RFO,1968,1495
1597.0,Oak Bluffs Diesel Generating Facility,IC,DFO,1969,6
1595.0,Kendall Square Station,CT,NG,1949,293
1592.0,Exelon Medway LLC,GT,DFO,1970,135
1590.0,Pilgrim Nuclear Power Station,ST,NUC,1972,670
1589.0,New Boston Generating Station,ST,NG,1965,717
1588.0,Mystic Generating Station,CT,NG,1957,2841
1587.0,Exelon L Street,GT,DFO,1966,18
1586.0,Exelon Framingham LLC,GT,DFO,1969,42
1585.0,Exelon Edgar LLC,GT,DFO,1969,28
1580.0,Easton,IC,DFO,1954,29
1574.0,Conowingo,HY,WAT,1928,527
1573.0,Morgantown Generating Plant,ST,BIT,1970,1548
1572.0,Dickerson,ST,BIT,1959,933
1571.0,Chalk Point LLC,ST,NG,1964,2553
1570.0,FirstEnergy R Paul Smith Power Station,ST,BIT,1947,109
1567.0,Deep Creek,HY,WAT,1925,20
1564.0,Vienna Operations,ST,RFO,1968,180
1563.0,Crisfield,IC,DFO,1968,8
1560.0,Westport,GT,NG,1969,121
1559.0,Riverside (MD),GT,NG,1951,257
1557.0,Philadelphia,GT,DFO,1970,80
1556.0,Perryman,GT,NG,1972,545
1555.0,Notch Cliff,GT,NG,1969,144
1554.0,Herbert A Wagner,ST,RC,1956,1057
1553.0,Gould Street,ST,NG,1952,103
1552.0,"CP Crane Power, LLC",ST,SUB,1961,415
1516.0,Squa Pan Hydro Station,HY,WAT,1941,1
1514.0,Flos Inn Diesel,IC,DFO,1959,6
1513.0,Caribou Generation Station,ST,RFO,1926,24
1511.0,Wyman Hydro,HY,WAT,1930,72
1510.0,Williams Hydro,HY,WAT,1939,13
1509.0,Weston Hydro,HY,WAT,1920,12
1508.0,West Buxton,HY,WAT,1904,5
1507.0,William F Wyman,ST,RFO,1957,861
1505.0,Skelton,HY,WAT,1948,16
1504.0,Shawmut,HY,WAT,1913,4
1501.0,North Gorham,HY,WAT,1925,2
1500.0,Messalonskee 5,HY,WAT,1935,1
1498.0,Messalonskee 3,HY,WAT,1918,1
1497.0,Messalonskee 2 (Oakland),HY,WAT,1924,2
1493.0,Hiram,HY,WAT,1917,10
1492.0,Harris Hydro,HY,WAT,1954,76
1491.0,Gulf Island,HY,WAT,1926,18
1490.0,Fort Halifax,HY,WAT,1908,0
1488.0,Deer Rips,HY,WAT,1903,2
1487.0,Continental Mills,HY,WAT,1920,0
1486.0,Cataract Hydro,HY,WAT,1937,6
1484.0,Cape Gas Turbine,GT,DFO,1970,34
1483.0,Brunswick Hydro,HY,WAT,1982,18
1482.0,Bonny Eagle,HY,WAT,1910,6
1481.0,Bar Mills,HY,WAT,1956,4
1480.0,Androscoggin 3,HY,WAT,1928,3
1478.0,Stillwater Hydro Station,HY,WAT,1913,0
1475.0,Milford Hydro Station,HY,WAT,1941,4
1474.0,Medway,IC,DFO,1960,8
1472.0,Howland Hydro Station,HY,WAT,1916,0
1469.0,Ellsworth Hydro Station,HY,WAT,1924,8
1468.0,Eastport,IC,DFO,1948,4
1466.0,Bar Harbor,IC,DFO,1961,8
1464.0,Big Cajun 1,GT,NG,1972,490
1456.0,Rayne,IC,DFO,1969,8
1455.0,Plaquemine,ST,NG,1971,44
1453.0,New Roads,IC,NG,1951,7
1449.0,Morgan City,ST,NG,1963,69
1448.0,Monroe (LA),ST,NG,1961,137
1447.0,Minden,ST,NG,1955,33
1445.0,Rodemacher,ST,NG,1950,38
1443.0,Louis Doc Bonin,ST,NG,1965,340
1439.0,Houma,ST,NG,1948,94
1435.0,Franklin (LA),GT,NG,1973,10
1417.0,Lieberman,ST,NG,1947,278
1416.0,Arsenal Hill,ST,NG,1960,125
1409.0,Michoud,ST,NG,1957,958
1407.0,A B Paterson,ST,NG,1950,148
1404.0,Sterlington,ST,NG,1958,473
1403.0,Nine Mile Point,ST,NG,1951,2788
1402.0,Little Gypsy,ST,NG,1961,1249
1401.0,Buras,GT,NG,1971,20
1400.0,Teche,ST,NG,1953,467
1396.0,Coughlin Power Station,CT,NG,1961,920
1394.0,Willow Glen,ST,NG,1960,2175
1393.0,R S Nelson,ST,NG,1959,1594
1392.0,Louisiana 2,ST,NG,1950,175
1391.0,Louisiana 1,GT,OG,1951,450
1385.0,Dale,ST,BIT,1954,216
1384.0,Cooper,ST,BIT,1965,343
1383.0,Robert A Reid,GT,NG,1966,194
1382.0,HMP&L Station Two Henderson,ST,BIT,1973,405
1381.0,Kenneth C Coleman,ST,BIT,1969,602
1380.0,Wolf Creek,HY,WAT,1951,270
1379.0,Shawnee,ST,SUB,1953,1750
1378.0,Paradise,ST,BIT,1963,3718
1377.0,Kentucky Dam,HY,WAT,1944,216
1376.0,Paris (KY),IC,DFO,1934,9
1374.0,Elmer Smith,ST,BIT,1964,445
1371.0,Barkley,HY,WAT,1966,128
1368.0,Zorn,GT,NG,1969,18
1367.0,Waterside GT,GT,NG,1964,45
1366.0,Paddys Run,GT,NG,1968,226
1365.0,Ohio Falls,HY,WAT,1928,100
1364.0,Mill Creek (KY),ST,BIT,1972,1715
1363.0,Cane Run,ST,BIT,1962,1467
1361.0,Tyrone,ST,BIT,1947,137
1360.0,Pineville,ST,BIT,1951,37
1359.0,Mother Ann Lee,HY,WAT,2007,0
1358.0,Haefling,GT,NG,1970,60
1357.0,Green River,ST,BIT,1950,262
1356.0,Ghent,ST,RC,1974,2224
1355.0,E W Brown,GT,NG,1957,1745
1354.0,Dix Dam,HY,WAT,1925,27
1353.0,Big Sandy,ST,BIT,1963,1096
1336.0,Garden City,GT,NG,1962,266
1334.0,Great Bend - Midwest Energy,IC,NG,1947,10
1332.0,West 14th Street,GT,NG,1962,12
1330.0,Wellington 1,ST,NG,1956,25
1329.0,Washington,IC,DFO,1953,6
1328.0,Wamego,IC,NG,1956,13
1327.0,Stockton,IC,NG,1951,5
1326.0,Sterling,IC,DFO,1950,8
1325.0,Stafford,IC,DFO,1953,2
1324.0,Sharon Spring,IC,NG,1951,2
1322.0,St John,IC,DFO,1952,4
1321.0,St Francis,IC,DFO,1953,3
1320.0,Sabetha Power Plant,IC,DFO,1947,18
1319.0,Russell Downtown,IC,NG,1971,13
1317.0,Pratt,ST,NG,1938,23
1316.0,Ottawa,IC,NG,1958,29
1315.0,Osborne,IC,DFO,1957,5
1314.0,Osawatomie City of,IC,DFO,1934,6
1313.0,Osage City,IC,NG,1955,10
1312.0,Oberlin (KS),IC,NG,1954,5
1308.0,Mulvane Power Plant,IC,NG,1945,4
1307.0,Minneapolis City of,IC,NG,1936,8
1306.0,Meade,IC,NG,1951,6
1305.0,McPherson 2,GT,NG,1963,246
1300.0,Lincoln,IC,DFO,1958,10
1299.0,Larned,IC,DFO,1939,28
1298.0,Gas Turbine (KS),GT,NG,1955,1
1297.0,La Crosse,IC,DFO,1950,4
1296.0,Kingman Municipal Power and Light Plant,IC,NG,1953,19
1295.0,Quindaro,ST,NG,1965,385
1294.0,Kaw,ST,NG,1955,165
1292.0,Jetmore,IC,DFO,1946,5
1291.0,Iola,IC,DFO,1949,34
1289.0,Hugoton 1,IC,DFO,1949,1
1287.0,Holton,IC,DFO,1958,19
1286.0,Hoisington,IC,NG,1940,14
1285.0,Hill City,IC,NG,1952,5
1283.0,Herington,IC,DFO,1947,9
1280.0,Goodland,IC,NG,1939,17
1279.0,Girard,IC,NG,1955,9
1278.0,Garnett Municipal,IC,DFO,1930,8
1276.0,Erie,IC,DFO,1953,6
1275.0,Ellis,IC,NG,1947,4
1274.0,Ellinwood,IC,DFO,1948,7
1272.0,Colby City of,IC,DFO,1958,14
1271.0,Coffeyville,ST,NG,1956,62
1270.0,Clay Center,IC,NG,1942,28
1268.0,Chanute 2,GT,NG,1965,64
1267.0,Chanute 1,ST,NG,1949,15
1266.0,Burlington (KS),IC,NG,1935,10
1265.0,Burlingame,IC,NG,1951,2
1264.0,Beloit,IC,DFO,1950,17
1263.0,Belleville,IC,DFO,1946,12
1262.0,Baldwin City Plant No 1,IC,DFO,1956,5
1261.0,Augusta Electric Plant No 1,IC,NG,1929,10
1259.0,Ashland,IC,DFO,1953,4
1258.0,Anthony,IC,NG,1972,11
1252.0,Tecumseh Energy Center,ST,SUB,1957,290
1251.0,Abilene Energy Center Combustion Turbine,GT,NG,1973,77
1250.0,Lawrence Energy Center,ST,SUB,1952,604
1248.0,Hutchinson Energy Center,ST,NG,1950,554
1243.0,Neosho,ST,NG,1954,69
1242.0,Murray Gill,ST,NG,1952,349
1241.0,La Cygne,ST,SUB,1973,1578
1240.0,Gordon Evans Energy Center,ST,NG,1961,902
1239.0,Riverton,CT,NG,1950,397
1235.0,Great Bend - Sunflower,ST,NG,1963,81
1233.0,Fort Dodge,ST,NG,1969,149
1230.0,Cimarron River,ST,NG,1963,65
1225.0,Colby,GT,NG,1970,16
1224.0,Bird City,IC,DFO,1965,4
1218.0,Fair Station,ST,BIT,1960,62
1217.0,Earl F Wisdom,GT,NG,1960,118
1206.0,Summit Lake,CT,NG,1948,87
1203.0,Winterset,IC,DFO,1956,12
1202.0,Wilton,IC,DFO,1958,8
1201.0,Whittemore,IC,DFO,1946,1
1200.0,West Liberty,GT,DFO,1948,15
1199.0,West Bend,IC,DFO,1954,5
1198.0,Webster City,GT,DFO,1972,21
1194.0,Vinton,IC,DFO,1946,14
1193.0,Villisca Municipal Power Plant,IC,DFO,1936,4
1192.0,Traer Main,IC,DFO,1963,3
1191.0,Sumner,IC,DFO,1956,4
1190.0,Stuart (IA),IC,DFO,1956,2
1189.0,Strawberry Point,IC,DFO,1937,1
1188.0,Story City,IC,DFO,1964,13
1187.0,State Center,IC,DFO,1972,4
1186.0,Spencer Gas Turbine,GT,KER,1970,23
1184.0,Sibley One,IC,DFO,1971,5
1181.0,Rock Rapids,IC,DFO,1968,2
1180.0,Rockford,IC,DFO,1951,1
1177.0,Primghar,IC,DFO,1938,1
1176.0,Preston (IA),IC,NG,1968,1
1175.0,Pella,ST,SUB,1964,37
1173.0,Ottumwa City of,HY,WAT,1931,3
1172.0,Osage (IA),IC,NG,1963,16
1169.0,Ogden,IC,DFO,1951,3
1168.0,New Hampton,IC,NG,1967,25
1167.0,Muscatine Plant #1,ST,RC,1958,293
1166.0,Mt Pleasant,IC,DFO,1966,32
1165.0,Montezuma,IC,DFO,1940,6
1164.0,Milford,IC,DFO,1938,3
1163.0,McGregor,IC,DFO,1941,1
1162.0,Maquoketa 1,IC,NG,1938,21
1160.0,Manning,IC,DFO,1928,6
1158.0,Lenox,IC,DFO,1948,4
1157.0,Laurens,IC,DFO,1951,6
1156.0,La Porte,IC,DFO,1956,4
1155.0,Lamoni Municipal Utilities,IC,DFO,1940,7
1154.0,Lake Mills,IC,DFO,1956,16
1153.0,Lake Park,IC,DFO,1950,5
1150.0,Indianola,GT,DFO,1946,52
1146.0,Harlan,IC,DFO,2001,2
1145.0,Grundy Center City Light Plant,IC,DFO,1963,8
1144.0,Greenfield,IC,DFO,1952,5
1143.0,Grand Junction,IC,DFO,1952,1
1142.0,Graettinger,IC,DFO,1957,3
1141.0,Gowrie,IC,DFO,1959,4
1138.0,Forest City Light Plant,IC,DFO,1950,19
1137.0,Estherville,IC,NG,1946,17
1135.0,Dayton (IA),IC,DFO,1939,1
1134.0,Corning,IC,DFO,1938,7
1132.0,Coggon,IC,DFO,1945,2
1131.0,Streeter Station,ST,NG,1963,51
1130.0,Gas Turbine (IA),GT,NG,1968,42
1129.0,Cascade,IC,DFO,1951,3
1128.0,Brooklyn,IC,DFO,1940,3
1127.0,Bloomfield,IC,NG,1945,5
1126.0,Bellevue,IC,DFO,1947,5
1125.0,Bancroft,IC,DFO,1948,2
1124.0,Atlantic,GT,NG,1966,15
1123.0,Anita,IC,DFO,1939,2
1122.0,Ames Electric Services Power Plant,ST,NG,1968,108
